antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'Q22'}),frozenset({'Q23'}),0.06666666666666667,0.06666666666666667,0.06666666666666667,1.0,15.0,0.06222222222222222,inf,1.0
frozenset({'Q24'}),frozenset({'Q22'}),0.06666666666666667,0.06666666666666667,0.06666666666666667,1.0,15.0,0.06222222222222222,inf,1.0
frozenset({'Q22'}),frozenset({'Q24'}),0.06666666666666667,0.06666666666666667,0.06666666666666667,1.0,15.0,0.06222222222222222,inf,1.0
frozenset({'Q23'}),frozenset({'Q24'}),0.06666666666666667,0.06666666666666667,0.06666666666666667,1.0,15.0,0.06222222222222222,inf,1.0
frozenset({'Q24'}),frozenset({'Q23'}),0.06666666666666667,0.06666666666666667,0.06666666666666667,1.0,15.0,0.06222222222222222,inf,1.0
frozenset({'Q26'}),frozenset({'Q25'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q25'}),frozenset({'Q26'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q25'}),frozenset({'Q27'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q27'}),frozenset({'Q25'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q28'}),frozenset({'Q25'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q25'}),frozenset({'Q28'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q26'}),frozenset({'Q27'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q27'}),frozenset({'Q26'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q26'}),frozenset({'Q28'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q28'}),frozenset({'Q26'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q28'}),frozenset({'Q27'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q27'}),frozenset({'Q28'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q30'}),frozenset({'Q29'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q29'}),frozenset({'Q30'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q29'}),frozenset({'Q31'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q31'}),frozenset({'Q29'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q32'}),frozenset({'Q29'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q29'}),frozenset({'Q32'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q33'}),frozenset({'Q29'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q29'}),frozenset({'Q33'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q30'}),frozenset({'Q31'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q31'}),frozenset({'Q30'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q30'}),frozenset({'Q32'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q32'}),frozenset({'Q30'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q33'}),frozenset({'Q30'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q30'}),frozenset({'Q33'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q32'}),frozenset({'Q31'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q31'}),frozenset({'Q32'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q33'}),frozenset({'Q31'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q31'}),frozenset({'Q33'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q33'}),frozenset({'Q32'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q32'}),frozenset({'Q33'}),0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,30.0,0.03222222222222222,inf,1.0
frozenset({'Q34'}),frozenset({'Q35'}),0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,12.0,0.07638888888888888,inf,1.0
frozenset({'Q35'}),frozenset({'Q34'}),0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,12.0,0.07638888888888888,inf,1.0
frozenset({'Q37'}),frozenset({'Q36'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q36'}),frozenset({'Q37'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q38'}),frozenset({'Q36'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q36'}),frozenset({'Q38'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q38'}),frozenset({'Q37'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q37'}),frozenset({'Q38'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q40'}),frozenset({'Q39'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q39'}),frozenset({'Q40'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q39'}),frozenset({'Q41'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q41'}),frozenset({'Q39'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q40'}),frozenset({'Q41'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q41'}),frozenset({'Q40'}),0.05,0.05,0.05,1.0,20.0,0.0475,inf,1.0
frozenset({'Q42'}),frozenset({'Q43'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q43'}),frozenset({'Q42'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q42'}),frozenset({'Q44'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q44'}),frozenset({'Q42'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q42'}),frozenset({'Q45'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q45'}),frozenset({'Q42'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q42'}),frozenset({'Q46'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q46'}),frozenset({'Q42'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q42'}),frozenset({'Q47'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q47'}),frozenset({'Q42'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q42'}),frozenset({'Q48'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q48'}),frozenset({'Q42'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q42'}),frozenset({'Q49'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q49'}),frozenset({'Q42'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q42'}),frozenset({'Q50'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q50'}),frozenset({'Q42'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q44'}),frozenset({'Q43'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q43'}),frozenset({'Q44'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q45'}),frozenset({'Q43'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q43'}),frozenset({'Q45'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q43'}),frozenset({'Q46'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q46'}),frozenset({'Q43'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q43'}),frozenset({'Q47'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q47'}),frozenset({'Q43'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q43'}),frozenset({'Q48'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q48'}),frozenset({'Q43'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q49'}),frozenset({'Q43'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q43'}),frozenset({'Q49'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q43'}),frozenset({'Q50'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q50'}),frozenset({'Q43'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q44'}),frozenset({'Q45'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q45'}),frozenset({'Q44'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q44'}),frozenset({'Q46'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q46'}),frozenset({'Q44'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q44'}),frozenset({'Q47'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q47'}),frozenset({'Q44'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q44'}),frozenset({'Q48'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q48'}),frozenset({'Q44'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q44'}),frozenset({'Q49'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q49'}),frozenset({'Q44'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q44'}),frozenset({'Q50'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q50'}),frozenset({'Q44'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q45'}),frozenset({'Q46'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q46'}),frozenset({'Q45'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q45'}),frozenset({'Q47'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q47'}),frozenset({'Q45'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q45'}),frozenset({'Q48'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q48'}),frozenset({'Q45'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q45'}),frozenset({'Q49'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q49'}),frozenset({'Q45'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q45'}),frozenset({'Q50'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q50'}),frozenset({'Q45'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q47'}),frozenset({'Q46'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q46'}),frozenset({'Q47'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q48'}),frozenset({'Q46'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q46'}),frozenset({'Q48'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q49'}),frozenset({'Q46'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
frozenset({'Q46'}),frozenset({'Q49'}),0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,0.01638888888888889,inf,1.0000000000000002
