antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'Q87', 'Q84', 'Q9', 'Q8'})","frozenset({'Q85', 'Q7', 'Q86'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q85', 'Q84', 'Q7'})","frozenset({'Q86', 'Q9', 'Q8'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q85', 'Q7', 'Q8'})","frozenset({'Q84', 'Q86', 'Q9'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q84', 'Q7', 'Q8'})","frozenset({'Q85', 'Q86', 'Q9'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q85', 'Q84', 'Q8'})","frozenset({'Q7', 'Q86', 'Q9'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q85', 'Q7', 'Q86', 'Q9'})","frozenset({'Q87', 'Q84', 'Q8'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q7', 'Q86', 'Q9', 'Q84'})","frozenset({'Q87', 'Q85', 'Q8'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q7', 'Q86', 'Q9', 'Q8'})","frozenset({'Q87', 'Q85', 'Q84'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q85', 'Q84', 'Q86', 'Q9'})","frozenset({'Q87', 'Q7', 'Q8'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q85', 'Q86', 'Q9', 'Q8'})","frozenset({'Q87', 'Q84', 'Q7'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q84', 'Q86', 'Q9', 'Q8'})","frozenset({'Q87', 'Q85', 'Q7'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q85', 'Q7', 'Q86', 'Q84'})","frozenset({'Q87', 'Q9', 'Q8'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q85', 'Q7', 'Q86', 'Q8'})","frozenset({'Q87', 'Q84', 'Q9'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q8', 'Q7', 'Q86', 'Q84'})","frozenset({'Q87', 'Q85', 'Q9'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q85', 'Q84', 'Q86', 'Q8'})","frozenset({'Q87', 'Q7', 'Q9'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q85', 'Q84', 'Q7', 'Q9'})","frozenset({'Q87', 'Q86', 'Q8'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q85', 'Q7', 'Q9', 'Q8'})","frozenset({'Q87', 'Q84', 'Q86'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q84', 'Q7', 'Q9', 'Q8'})","frozenset({'Q87', 'Q85', 'Q86'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q85', 'Q84', 'Q9', 'Q8'})","frozenset({'Q87', 'Q7', 'Q86'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q85', 'Q84', 'Q7', 'Q8'})","frozenset({'Q87', 'Q86', 'Q9'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q86', 'Q9'})","frozenset({'Q85', 'Q84', 'Q7', 'Q8'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q7', 'Q86'})","frozenset({'Q85', 'Q84', 'Q9', 'Q8'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q85', 'Q86'})","frozenset({'Q84', 'Q7', 'Q9', 'Q8'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q84', 'Q86'})","frozenset({'Q85', 'Q7', 'Q9', 'Q8'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q86', 'Q8'})","frozenset({'Q85', 'Q84', 'Q7', 'Q9'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q7', 'Q9'})","frozenset({'Q85', 'Q84', 'Q86', 'Q8'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q85', 'Q9'})","frozenset({'Q8', 'Q7', 'Q86', 'Q84'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q84', 'Q9'})","frozenset({'Q85', 'Q7', 'Q86', 'Q8'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q9', 'Q8'})","frozenset({'Q85', 'Q7', 'Q86', 'Q84'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q85', 'Q7'})","frozenset({'Q84', 'Q86', 'Q9', 'Q8'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q84', 'Q7'})","frozenset({'Q85', 'Q86', 'Q9', 'Q8'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
"frozenset({'Q87', 'Q7', 'Q8'})","frozenset({'Q85', 'Q84', 'Q86', 'Q9'})",0.06060606060606061,0.06060606060606061,0.06060606060606061,1.0,16.5,0.05693296602387512,inf,1.0
